char_name,nu03,nu11,nu12,on_pixel_frac,on_pixel_x_var,on_pixel_y_var,font_name,dct_0,dct_1,dct_2,dct_3,dct_4,dct_5
nine,-0.00024768563551452256,-0.00012571488095838943,-0.0005234016176647687,0.045965270684371805,6.264691358024693,7.395555555555556,palabi,7793.437500000002,-8.65189380104189,-206.68498029617743,431.4928432568164,-5.603882932218486,282.1111863277587
comma,0.0002809421464512111,0.0004319565725745655,-0.00014232417143125598,0.007874015748031496,1.734375,1.5,palabi,8112.187500000001,29.73677664378118,-52.20575431058878,40.305292769864664,32.50962259648486,-13.127918687247142
zero,-0.0001503679075721897,0.00017672624337129576,0.000505675680069421,0.028112449799196786,7.932397959183673,7.586734693877552,palai,7881.093750000001,-5.840091471611041,239.69679783029494,317.4047134346972,5.626301368496685,69.0619766611474
one,0.00011521276610736888,-4.425999833269833e-05,0.00046578392932151796,0.028112449799196786,11.820153061224492,2.952806122448979,palai,7944.843750000001,-27.47831881321226,200.18661861457295,249.67005129503676,21.344843078157233,33.76060215383287
two,2.0833652727538955e-05,6.756500000000233e-05,0.0003373263367844741,0.024,14.317708333333334,4.914930555555555,palai,7777.500000000001,21.084660255048927,338.2035858642995,407.3516537253554,-12.147245383908626,73.0014156461267
three,-3.641595038583229e-05,8.220085808194635e-05,0.00035234654318508417,0.02914572864321608,10.294887039239002,5.938168846611178,palai,7857.187500000001,0.10523012735676895,220.01866358772568,343.9092706237957,-1.9621982141725864,155.67261398560396
four,0.00019897586761035238,-4.535118705431445e-05,0.00032046246317687504,0.03538928210313448,7.931428571428571,5.049795918367347,palai,7857.187500000001,-5.145323402520745,140.9186267302942,377.8013646882632,3.8217371812943153,292.81885870545426
five,-8.987723078628886e-06,6.444113013144051e-05,0.00010383830426587021,0.025025025025025027,11.926400000000001,7.4144000000000005,palai,7817.343750000001,-7.046750560508445,99.37543463829451,398.7721827148271,-1.2885304687610226,369.0170708078308
six,5.8921225773137104e-05,5.1947799815280353e-05,-4.684599381449839e-05,0.03225806451612903,7.3896484375,7.2177734375,palai,7777.500000000001,2.3111681852839108,-3.370096580559178,453.81055791803306,-3.0316458841697824,447.1238519961648
seven,-0.0001546107924693857,5.467395226288936e-05,-7.165752076904308e-05,0.017892644135188866,12.555555555555555,5.533950617283952,palai,7857.187500000001,-96.48358840456244,-49.612313525784586,301.5148854496771,-2.707528909279246,373.77952641715314
eight,4.902977080339994e-06,8.548974701755457e-05,-0.00023849579007014234,0.03121852970795569,8.443288241415194,6.572320499479711,palai,7761.562500000001,-5.434853306498,-144.5968804046692,470.84963417733013,-1.9045696327699022,406.22788244182846
nine,-1.5964360755929383e-05,8.875483501754277e-05,-0.0003884984718822273,0.03121852970795569,8.376690946930283,7.475546305931324,palai,7793.437500000002,-8.65189380104189,-206.68498029617743,431.4928432568164,-5.603882932218486,282.1111863277587
comma,0.0001695944176468314,0.0002474941024834102,-9.25699696798351e-05,0.004906771344455349,1.0399999999999998,0.5599999999999999,palai,8112.187500000001,29.73677664378118,-52.20575431058878,40.305292769864664,32.50962259648486,-13.127918687247142
zero,-6.399001847685693e-05,8.302698446563124e-05,0.0005799176452910184,0.03434343434343434,10.78287197231834,7.689446366782007,phagspa,7881.093750000001,-5.840091471611041,239.69679783029494,317.4047134346972,5.626301368496685,69.0619766611474
one,8.428075237848147e-05,-0.00013425644621066246,0.0005767809269911129,0.03225806451612903,12.1318359375,3.359375,phagspa,7944.843750000001,-27.47831881321226,200.18661861457295,249.67005129503676,21.344843078157233,33.76060215383287
two,7.04212389934606e-05,1.6679104663553825e-05,0.0005621778019417566,0.03225806451612903,12.6708984375,5.77734375,phagspa,7777.500000000001,21.084660255048927,338.2035858642995,407.3516537253554,-12.147245383908626,73.0014156461267
three,-4.251861608644729e-06,2.0204630014464956e-05,0.0004631318557285396,0.033299697275479316,11.158861340679524,5.208448117539027,phagspa,7857.187500000001,0.10523012735676895,220.01866358772568,343.9092706237957,-1.9621982141725864,155.67261398560396
four,0.00011750699530182483,-1.8412062145122445e-05,0.00022727663134140477,0.028112449799196786,6.357142857142857,7.132653061224491,phagspa,7857.187500000001,-5.145323402520745,140.9186267302942,377.8013646882632,3.8217371812943153,292.81885870545426
five,-5.710731248811248e-05,-6.064639718528757e-05,0.00016437465289920154,0.03538928210313448,11.472653061224491,6.290612244897959,phagspa,7817.343750000001,-7.046750560508445,99.37543463829451,398.7721827148271,-1.2885304687610226,369.0170708078308
six,0.00010075688010643536,-3.0504933990481582e-05,6.405490424563998e-06,0.04065040650406504,9.11,7.994375,phagspa,7777.500000000001,2.3111681852839108,-3.370096580559178,453.81055791803306,-3.0316458841697824,447.1238519961648
seven,-0.00023247154350712761,1.2557635245380297e-05,-5.187212128796397e-05,0.025025025025025027,10.681600000000001,4.3264,phagspa,7857.187500000001,-96.48358840456244,-49.612313525784586,301.5148854496771,-2.707528909279246,373.77952641715314
eight,6.301196280268724e-05,-1.0726689359522393e-05,-0.0003346068933076434,0.045965270684371805,9.42222222222222,7.814320987654321,phagspa,7761.562500000001,-5.434853306498,-144.5968804046692,470.84963417733013,-1.9045696327699022,406.22788244182846
nine,-0.0001173418899304042,-0.00011766418248637114,-0.00045064057166596753,0.04276985743380855,8.900793650793652,7.9024943310657605,phagspa,7793.437500000002,-8.65189380104189,-206.68498029617743,431.4928432568164,-5.603882932218486,282.1111863277587
comma,0.00021227442905981375,0.00031446537542035354,-0.00010639938458482355,0.005893909626719057,1.2222222222222223,0.47222222222222215,phagspa,8112.187500000001,29.73677664378118,-52.20575431058878,40.305292769864664,32.50962259648486,-13.127918687247142
zero,0.0,0.0,0.0014510870057820036,0.06666666666666667,8.125,8.046875,phagspab,7881.093750000001,-5.840091471611041,239.69679783029494,317.4047134346972,5.626301368496685,69.0619766611474
one,0.00024664927811102313,-0.00032585476440331076,0.0011973384205080425,0.05894519131334023,10.31578947368421,4.517082179132041,phagspab,7944.843750000001,-27.47831881321226,200.18661861457295,249.67005129503676,21.344843078157233,33.76060215383287
two,0.00020887868509471519,-0.00014267018630613143,0.0011751996837106285,0.060041407867494824,10.561533888228299,6.623365041617122,phagspab,7777.500000000001,21.084660255048927,338.2035858642995,407.3516537253554,-12.147245383908626,73.0014156461267
three,-1.172076949039884e-05,3.4653941633875493e-06,0.0008997971345192453,0.05675954592363261,9.558347107438017,5.697851239669421,phagspab,7857.187500000001,0.10523012735676895,220.01866358772568,343.9092706237957,-1.9621982141725864,155.67261398560396
four,0.00018637064546044946,-6.230235761030827e-05,0.0006330840162472963,0.05675954592363261,6.147438016528924,6.497851239669423,phagspab,7857.187500000001,-5.145323402520745,140.9186267302942,377.8013646882632,3.8217371812943153,292.81885870545426
five,-0.00010888147700595895,-4.4342673249073566e-05,0.0003981656606168085,0.06224066390041494,9.976666666666668,7.0233333333333325,phagspab,7817.343750000001,-7.046750560508445,99.37543463829451,398.7721827148271,-1.2885304687610226,369.0170708078308
six,0.0002087050614398995,-8.392892241081207e-05,0.0001316990602408717,0.06444906444906445,8.176899063475549,8.141519250780437,phagspab,7777.500000000001,2.3111681852839108,-3.370096580559178,453.81055791803306,-3.0316458841697824,447.1238519961648
seven,-0.00044100699811687374,-1.007011287237543e-06,-6.267911396364154e-05,0.04703476482617587,9.139886578449905,5.122873345935727,phagspab,7857.187500000001,-96.48358840456244,-49.612313525784586,301.5148854496771,-2.707528909279246,373.77952641715314
eight,0.00010413484023556215,2.8763281758581292e-05,-0.0005279389272573927,0.07563025210084033,8.50443672839506,8.513695987654321,phagspab,7761.562500000001,-5.434853306498,-144.5968804046692,470.84963417733013,-1.9045696327699022,406.22788244182846
nine,-0.0002006625230191232,-0.00013547450527069826,-0.0008099137090201976,0.07001044932079414,8.087324571173983,8.925818667854758,phagspab,7793.437500000002,-8.65189380104189,-206.68498029617743,431.4928432568164,-5.603882932218486,282.1111863277587
comma,0.0003822601402920331,0.0005345974827387691,-0.00019590640247062836,0.01085883514313919,1.3388429752066116,0.7768595041322314,phagspab,8112.187500000001,29.73677664378118,-52.20575431058878,40.305292769864664,32.50962259648486,-13.127918687247142
zero,0.0005289506741620101,-0.0004770117616282038,0.0009344251404794105,0.04276985743380855,8.324263038548752,16.90249433106576,segoepr,7881.093750000001,-5.840091471611041,239.69679783029494,317.4047134346972,5.626301368496685,69.0619766611474
one,0.0005629536980387264,-0.000727701574412696,0.0008477109821601052,0.038539553752535496,8.822714681440445,7.826177285318559,segoepr,7944.843750000001,-27.47831881321226,200.18661861457295,249.67005129503676,21.344843078157233,33.76060215383287
two,0.0007412569611847194,-0.0006347270270040651,0.0008804294417455581,0.044897959183673466,9.458677685950413,26.270144628099175,segoepr,7777.500000000001,21.084660255048927,338.2035858642995,407.3516537253554,-12.147245383908626,73.0014156461267
three,0.0003651520173558464,-0.0003294407517276084,0.0008592103781478536,0.044897959183673466,8.427169421487605,10.071797520661157,segoepr,7857.187500000001,0.10523012735676895,220.01866358772568,343.9092706237957,-1.9621982141725864,155.67261398560396
four,0.00037721884321136436,-0.00021550928311514118,0.0006162185812785599,0.04276985743380855,5.717120181405896,10.142857142857142,segoepr,7857.187500000001,-5.145323402520745,140.9186267302942,377.8013646882632,3.8217371812943153,292.81885870545426
five,0.00039891337071698574,-0.00013280939744757372,0.0004937832025510448,0.04065040650406504,9.209999999999999,11.949375,segoepr,7817.343750000001,-7.046750560508445,99.37543463829451,398.7721827148271,-1.2885304687610226,369.0170708078308
six,0.0007942495485370341,-0.0001703619468694338,0.0002014222569684093,0.04276985743380855,5.90079365079365,12.229591836734693,segoepr,7777.500000000001,2.3111681852839108,-3.370096580559178,453.81055791803306,-3.0316458841697824,447.1238519961648
seven,2.556452492549231e-06,5.329296087919615e-05,0.00017649478428773216,0.028112449799196786,7.959183673469388,7.908163265306123,segoepr,7857.187500000001,-96.48358840456244,-49.612313525784586,301.5148854496771,-2.707528909279246,373.77952641715314
eight,0.0006713297941890634,0.00012526660620366226,-7.530518619969164e-05,0.04170905391658189,7.417013682331945,7.231409875074361,segoepr,7761.562500000001,-5.434853306498,-144.5968804046692,470.84963417733013,-1.9045696327699022,406.22788244182846
nine,0.00022082276993987558,6.274998374092447e-05,-0.0001679799480905672,0.03225806451612903,5.046875,8.93359375,segoepr,7793.437500000002,-8.65189380104189,-206.68498029617743,431.4928432568164,-5.603882932218486,282.1111863277587
comma,0.00036352643433115375,0.00040266109548266546,-8.81355640219986e-05,0.008866995073891626,1.3333333333333333,1.2839506172839508,segoepr,8112.187500000001,29.73677664378118,-52.20575431058878,40.305292769864664,32.50962259648486,-13.127918687247142
zero,0.0010182958633991868,-0.0009551793712295142,0.0014515496618061703,0.06334371754932502,8.282719699005641,16.912657887664604,segoeprb,7881.093750000001,-5.840091471611041,239.69679783029494,317.4047134346972,5.626301368496685,69.0619766611474
one,0.000833654798217746,-0.0009844864407015511,0.00110435462954897,0.04918032786885246,9.006510416666666,8.12109375,segoeprb,7944.843750000001,-27.47831881321226,200.18661861457295,249.67005129503676,21.344843078157233,33.76060215383287
two,0.0011187943305249186,-0.0011642374031801605,0.001336773466440787,0.06224066390041494,9.554166666666667,21.5,segoeprb,7777.500000000001,21.084660255048927,338.2035858642995,407.3516537253554,-12.147245383908626,73.0014156461267
three,0.0005839878582052844,-0.0006020205431671827,0.0011828152439542876,0.061139896373056994,8.144211433496123,10.766446423441538,segoeprb,7857.187500000001,0.10523012735676895,220.01866358772568,343.9092706237957,-1.9621982141725864,155.67261398560396
four,0.0005675892546102948,-0.000361037559477353,0.0008295481063053811,0.052415210688591986,6.145328719723184,10.796616685890044,segoeprb,7857.187500000001,-5.145323402520745,140.9186267302942,377.8013646882632,3.8217371812943153,292.81885870545426
five,0.0006409604790804326,-0.00018880583761670782,0.0007916776437492439,0.060041407867494824,9.72681331747919,12.176278240190253,segoeprb,7817.343750000001,-7.046750560508445,99.37543463829451,398.7721827148271,-1.2885304687610226,369.0170708078308
six,0.001088370510946358,-0.00031989445893132045,0.00032799615487364,0.05675954592363261,5.312396694214877,10.598347107438016,segoeprb,7777.500000000001,2.3111681852839108,-3.370096580559178,453.81055791803306,-3.0316458841697824,447.1238519961648
seven,5.0573275026609293e-05,4.605242957832696e-05,0.00012873919350365876,0.04383282364933741,8.247701460248782,7.923201730665225,segoeprb,7857.187500000001,-96.48358840456244,-49.612313525784586,301.5148854496771,-2.707528909279246,373.77952641715314
eight,0.0010086832372091362,0.00021482761925523274,-0.0001936765220485357,0.061139896373056994,7.5024418270611894,6.587762137316862,segoeprb,7761.562500000001,-5.434853306498,-144.5968804046692,470.84963417733013,-1.9045696327699022,406.22788244182846
nine,0.0004060705737919342,8.892262268457819e-05,-0.00023315895972325732,0.048106448311156604,5.693979176097781,8.775011317338162,segoeprb,7793.437500000002,-8.65189380104189,-206.68498029617743,431.4928432568164,-5.603882932218486,282.1111863277587
comma,0.00041056494910416167,0.000491974442466346,-0.00010070312448734997,0.009861932938856016,1.3599999999999999,1.61,segoeprb,8112.187500000001,29.73677664378118,-52.20575431058878,40.305292769864664,32.50962259648486,-13.127918687247142
zero,0.0001705993085388844,-5.266975141412732e-05,0.0009272460441392165,0.04170905391658189,8.316478286734087,17.292088042831647,segoesc,7881.093750000001,-5.840091471611041,239.69679783029494,317.4047134346972,5.626301368496685,69.0619766611474
one,0.00024727978074424,-0.0003293286017569034,0.0009094507628813339,0.03959390862944162,9.084812623274164,7.6331360946745574,segoesc,7944.843750000001,-27.47831881321226,200.18661861457295,249.67005129503676,21.344843078157233,33.76060215383287
two,0.0004283198551930472,-0.00028728877005178505,0.000910663740245408,0.045965270684371805,10.125432098765435,23.084444444444443,segoesc,7777.500000000001,21.084660255048927,338.2035858642995,407.3516537253554,-12.147245383908626,73.0014156461267
three,7.836781108645947e-05,-6.0389196934516004e-05,0.0008443278614116632,0.04383282364933741,8.841535965386695,10.151433207138995,segoesc,7857.187500000001,0.10523012735676895,220.01866358772568,343.9092706237957,-1.9621982141725864,155.67261398560396
four,2.9290909852256493e-05,3.0014528245542615e-05,0.0006585110424864159,0.04383282364933741,5.63872363439697,9.840995132504059,segoesc,7857.187500000001,-5.145323402520745,140.9186267302942,377.8013646882632,3.8217371812943153,292.81885870545426
five,0.00014879097964791958,5.6751763490672044e-05,0.0005098258384837523,0.04276985743380855,9.235827664399093,12.312925170068027,segoesc,7817.343750000001,-7.046750560508445,99.37543463829451,398.7721827148271,-1.2885304687610226,369.0170708078308
six,0.0004515520705629939,-5.857903032610378e-05,0.00016042240830214187,0.04170905391658189,6.239143367043426,10.657941701368234,segoesc,7777.500000000001,2.3111681852839108,-3.370096580559178,453.81055791803306,-3.0316458841697824,447.1238519961648
seven,-0.00023700520319928223,0.00011993619067722325,0.0001713276703452653,0.02708124373119358,7.500685871056242,7.887517146776407,segoesc,7857.187500000001,-96.48358840456244,-49.612313525784586,301.5148854496771,-2.707528909279246,373.77952641715314
eight,0.00034756048778601884,8.421778344675385e-05,-0.0001092703357622994,0.04383282364933741,7.226608977825852,7.551108707409412,segoesc,7761.562500000001,-5.434853306498,-144.5968804046692,470.84963417733013,-1.9045696327699022,406.22788244182846
nine,-3.4846626239208986e-05,-2.2864366545265348e-06,-0.00017001155152863013,0.03225806451612903,5.046875,8.93359375,segoesc,7793.437500000002,-8.65189380104189,-206.68498029617743,431.4928432568164,-5.603882932218486,282.1111863277587
comma,0.00027765400888764703,0.0002899314361620769,-0.00010179584604048342,0.007874015748031496,1.25,1.4375,segoesc,8112.187500000001,29.73677664378118,-52.20575431058878,40.305292769864664,32.50962259648486,-13.127918687247142
zero,0.00042279088375922095,-0.0002555184593043211,0.0014458791823894973,0.06224066390041494,8.38888888888889,16.733333333333334,segoescb,7881.093750000001,-5.840091471611041,239.69679783029494,317.4047134346972,5.626301368496685,69.0619766611474
one,0.0004064082226891426,-0.00043772377630175747,0.001122153340095811,0.04918032786885246,8.831597222222223,8.426649305555555,segoescb,7944.843750000001,-27.47831881321226,200.18661861457295,249.67005129503676,21.344843078157233,33.76060215383287
two,0.0005079312390266707,-0.00037763893845867613,0.001215958197764809,0.05675954592363261,9.763305785123967,21.945123966942145,segoescb,7777.500000000001,21.084660255048927,338.2035858642995,407.3516537253554,-12.147245383908626,73.0014156461267
three,0.00012448126455141996,-0.00010405194407703765,0.0011639976288967788,0.05894519131334023,8.035703293321022,10.8187134502924,segoescb,7857.187500000001,0.10523012735676895,220.01866358772568,343.9092706237957,-1.9621982141725864,155.67261398560396
four,0.00010069218433666391,-2.185473180332274e-05,0.0008389902215678564,0.0513347022587269,6.0724,10.406399999999998,segoescb,7857.187500000001,-5.145323402520745,140.9186267302942,377.8013646882632,3.8217371812943153,292.81885870545426
five,0.00022114212606980647,0.00014329546281803367,0.0008043093922838033,0.06224066390041494,9.732222222222223,12.53638888888889,segoescb,7817.343750000001,-7.046750560508445,99.37543463829451,398.7721827148271,-1.2885304687610226,369.0170708078308
six,0.0006349857558232871,-0.00015894630387882253,0.00029803516927190095,0.05567010309278351,5.496570644718793,11.02743484224966,segoescb,7777.500000000001,2.3111681852839108,-3.370096580559178,453.81055791803306,-3.0316458841697824,447.1238519961648
seven,-0.00027904211002479566,9.734278413457096e-05,0.0001248980573698144,0.04383282364933741,8.736614386154677,7.923201730665225,segoescb,7857.187500000001,-96.48358840456244,-49.612313525784586,301.5148854496771,-2.707528909279246,373.77952641715314
eight,0.0004564153665374008,0.00013729663273947786,-0.00020246812326026522,0.06224066390041494,8.040000000000001,6.869722222222221,segoescb,7761.562500000001,-5.434853306498,-144.5968804046692,470.84963417733013,-1.9045696327699022,406.22788244182846
nine,-2.0988528117855914e-05,-3.0118934101315454e-05,-0.00026965520665561714,0.04918032786885246,5.248263888888889,8.537760416666666,segoescb,7793.437500000002,-8.65189380104189,-206.68498029617743,431.4928432568164,-5.603882932218486,282.1111863277587
comma,0.0003647605874800417,0.0004153652835421529,-0.00012975318776822713,0.009861932938856016,1.3599999999999999,1.61,segoescb,8112.187500000001,29.73677664378118,-52.20575431058878,40.305292769864664,32.50962259648486,-13.127918687247142
zero,-6.399001847685693e-05,8.302698446563124e-05,0.0005799176452910184,0.03434343434343434,10.78287197231834,7.689446366782007,segoeui,7881.093750000001,-5.840091471611041,239.69679783029494,317.4047134346972,5.626301368496685,69.0619766611474
one,-0.00011023505481216063,7.251999999998951e-05,0.0004461255764381294,0.024,8.576388888888888,1.6666666666666667,segoeui,7944.843750000001,-27.47831881321226,200.18661861457295,249.67005129503676,21.344843078157233,33.76060215383287
two,0.00011065741885848247,-4.6128244871575954e-05,0.0005008575401828111,0.03225806451612903,12.18359375,5.8349609375,segoeui,7777.500000000001,21.084660255048927,338.2035858642995,407.3516537253554,-12.147245383908626,73.0014156461267
three,5.1522940884336255e-05,-3.686066815626939e-05,0.0004214096494710447,0.03121852970795569,10.980228928199791,5.119667013527576,segoeui,7857.187500000001,0.10523012735676895,220.01866358772568,343.9092706237957,-1.9621982141725864,155.67261398560396
four,5.316370170127971e-05,1.1567402644666933e-05,0.00026187091848916795,0.03225806451612903,6.40234375,6.40234375,segoeui,7857.187500000001,-5.145323402520745,140.9186267302942,377.8013646882632,3.8217371812943153,292.81885870545426
five,-5.710731248811248e-05,-6.064639718528757e-05,0.00016437465289920154,0.03538928210313448,11.472653061224491,6.290612244897959,segoeui,7817.343750000001,-7.046750560508445,99.37543463829451,398.7721827148271,-1.2885304687610226,369.0170708078308
six,0.00010075688010643536,-3.0504933990481582e-05,6.405490424563998e-06,0.04065040650406504,9.11,7.994375,segoeui,7777.500000000001,2.3111681852839108,-3.370096580559178,453.81055791803306,-3.0316458841697824,447.1238519961648
seven,-0.0002755083400088342,6.135999999998603e-06,-5.361761281612783e-05,0.024,9.916666666666666,4.416666666666667,segoeui,7857.187500000001,-96.48358840456244,-49.612313525784586,301.5148854496771,-2.707528909279246,373.77952641715314
eight,5.879111878835471e-05,-5.270239539331846e-06,-0.00035791764748368616,0.04703476482617587,9.22684310018904,8.32939508506616,segoeui,7761.562500000001,-5.434853306498,-144.5968804046692,470.84963417733013,-1.9045696327699022,406.22788244182846
nine,-0.0001173418899304042,-0.00011766418248637114,-0.00045064057166596753,0.04276985743380855,8.900793650793652,7.9024943310657605,segoeui,7793.437500000002,-8.65189380104189,-206.68498029617743,431.4928432568164,-5.603882932218486,282.1111863277587
comma,0.00021227442905981375,0.00031446537542035354,-0.00010639938458482355,0.005893909626719057,1.2222222222222223,0.47222222222222215,segoeui,8112.187500000001,29.73677664378118,-52.20575431058878,40.305292769864664,32.50962259648486,-13.127918687247142
zero,0.0,0.0,0.0014510870057820036,0.06666666666666667,8.125,8.046875,segoeuib,7881.093750000001,-5.840091471611041,239.69679783029494,317.4047134346972,5.626301368496685,69.0619766611474
one,-0.00022290692178643498,0.00015080763918562767,0.0010809040593860403,0.04918032786885246,8.414930555555555,3.4722222222222228,segoeuib,7944.843750000001,-27.47831881321226,200.18661861457295,249.67005129503676,21.344843078157233,33.76060215383287
two,0.00019415694375042553,-7.802946623747261e-05,0.001062765032160048,0.060041407867494824,10.623365041617122,6.797859690844233,segoeuib,7777.500000000001,21.084660255048927,338.2035858642995,407.3516537253554,-12.147245383908626,73.0014156461267
three,0.00010056534180167298,-4.8300098922864713e-05,0.0008419358876048444,0.05675954592363261,9.551735537190085,5.981487603305785,segoeuib,7857.187500000001,0.10523012735676895,220.01866358772568,343.9092706237957,-1.9621982141725864,155.67261398560396
four,0.00017455708333744357,-5.6328359886173014e-05,0.0006631292714359016,0.060041407867494824,5.901307966706301,6.318965517241379,segoeuib,7857.187500000001,-5.145323402520745,140.9186267302942,377.8013646882632,3.8217371812943153,292.81885870545426
five,2.0851934509689824e-05,-0.00011128867925972438,0.0003765800212762284,0.06224066390041494,10.014166666666666,6.520833333333333,segoeuib,7817.343750000001,-7.046750560508445,99.37543463829451,398.7721827148271,-1.2885304687610226,369.0170708078308
six,0.00016887343122651285,-6.157730157196702e-05,0.00012035868073952325,0.06334371754932502,8.0268744961032,8.045686643375436,segoeuib,7777.500000000001,2.3111681852839108,-3.370096580559178,453.81055791803306,-3.0316458841697824,447.1238519961648
seven,-0.0004241803082538114,1.2565191794064923e-05,-9.339369847910338e-05,0.04703476482617587,9.41209829867675,5.002362948960302,segoeuib,7857.187500000001,-96.48358840456244,-49.612313525784586,301.5148854496771,-2.707528909279246,373.77952641715314
eight,4.9900800272113246e-05,5.688624258397658e-05,-0.0005729306664677185,0.07225130890052356,8.765385423230414,8.19785759294266,segoeuib,7761.562500000001,-5.434853306498,-144.5968804046692,470.84963417733013,-1.9045696327699022,406.22788244182846
nine,-0.0002006625230191232,-0.00013547450527069826,-0.0008099137090201976,0.07001044932079414,8.087324571173983,8.925818667854758,segoeuib,7793.437500000002,-8.65189380104189,-206.68498029617743,431.4928432568164,-5.603882932218486,282.1111863277587
comma,0.0003822601402920331,0.0005345974827387691,-0.00019590640247062836,0.01085883514313919,1.3388429752066116,0.7768595041322314,segoeuib,8112.187500000001,29.73677664378118,-52.20575431058878,40.305292769864664,32.50962259648486,-13.127918687247142
zero,-5.125122748631329e-05,0.00012576137515722089,0.0007486533680765308,0.038539553752535496,9.43559556786704,8.482686980609419,segoeuii,7881.093750000001,-5.840091471611041,239.69679783029494,317.4047134346972,5.626301368496685,69.0619766611474
one,-0.00017379484246144277,0.00023855795844001605,0.0005218305291814431,0.025025025025025027,9.6,1.9935999999999998,segoeuii,7944.843750000001,-27.47831881321226,200.18661861457295,249.67005129503676,21.344843078157233,33.76060215383287
two,0.00010911348502190972,0.00010735695172556784,0.0005912427166075362,0.03538928210313448,11.758367346938774,8.604081632653061,segoeuii,7777.500000000001,21.084660255048927,338.2035858642995,407.3516537253554,-12.147245383908626,73.0014156461267
three,7.990396691676147e-06,9.632843674213402e-05,0.0005125210005891903,0.03225806451612903,11.3115234375,5.7724609375,segoeuii,7857.187500000001,0.10523012735676895,220.01866358772568,343.9092706237957,-1.9621982141725864,155.67261398560396
four,0.00013996497188018065,4.189994670258046e-05,0.00038084253254557984,0.037487335359675786,6.429510591672755,8.191380569758948,segoeuii,7857.187500000001,-5.145323402520745,140.9186267302942,377.8013646882632,3.8217371812943153,292.81885870545426
five,8.816128607151039e-05,-1.7621511632911907e-06,0.00021121911526890384,0.033299697275479316,11.704315886134069,5.572084481175391,segoeuii,7817.343750000001,-7.046750560508445,99.37543463829451,398.7721827148271,-1.2885304687610226,369.0170708078308
six,7.510395241640451e-05,3.7019664422522107e-05,3.826800379225053e-05,0.04065040650406504,8.999374999999999,8.269375,segoeuii,7777.500000000001,2.3111681852839108,-3.370096580559178,453.81055791803306,-3.0316458841697824,447.1238519961648
seven,-0.00025387321175140753,0.00012483350402075165,-1.1879958106065518e-05,0.026052104208416832,10.100591715976332,5.982248520710059,segoeuii,7857.187500000001,-96.48358840456244,-49.612313525784586,301.5148854496771,-2.707528909279246,373.77952641715314
eight,3.258953497933133e-05,0.00014474450986210158,-0.0002901444614233738,0.04703476482617587,9.372873345935727,9.243856332703213,segoeuii,7761.562500000001,-5.434853306498,-144.5968804046692,470.84963417733013,-1.9045696327699022,406.22788244182846
nine,-0.00011414074805471418,-1.1864880338049052e-06,-0.0004504640447922568,0.04170905391658189,8.922070196311719,9.01368233194527,segoeuii,7793.437500000002,-8.65189380104189,-206.68498029617743,431.4928432568164,-5.603882932218486,282.1111863277587
comma,0.00020781511707678013,0.00030961029710054527,-0.00011193445075585712,0.005893909626719057,0.9166666666666666,0.6666666666666666,segoeuii,8112.187500000001,29.73677664378118,-52.20575431058878,40.305292769864664,32.50962259648486,-13.127918687247142
zero,1.9950947130357735e-05,-2.3943858146003447e-05,0.0003303564533867914,0.020937188434695914,9.473922902494333,8.616780045351474,segoeuil,7881.093750000001,-5.840091471611041,239.69679783029494,317.4047134346972,5.626301368496685,69.0619766611474
one,-8.608487803203389e-05,4.561121241178207e-05,0.0001807305655393617,0.012858555885262116,9.005917159763314,1.6213017751479293,segoeuil,7944.843750000001,-27.47831881321226,200.18661861457295,249.67005129503676,21.344843078157233,33.76060215383287
two,-6.579218663613168e-05,0.00010708161747513405,0.0001782610900620557,0.011857707509881422,9.6875,7.520833333333333,segoeuil,7777.500000000001,21.084660255048927,338.2035858642995,407.3516537253554,-12.147245383908626,73.0014156461267
three,2.145150979756187e-05,7.111228341196734e-07,0.00022642729407154808,0.017892644135188866,10.22222222222222,5.200617283950618,segoeuil,7857.187500000001,0.10523012735676895,220.01866358772568,343.9092706237957,-1.9621982141725864,155.67261398560396
four,-4.6450986631913875e-05,3.089653520139441e-05,0.0001604200440893798,0.015873015873015872,6.484375,4.609375,segoeuil,7857.187500000001,-5.145323402520745,140.9186267302942,377.8013646882632,3.8217371812943153,292.81885870545426
five,-0.00012674181125247905,-5.044850309474996e-05,0.0001017122755380664,0.022977022977022976,10.691871455576559,6.226843100189035,segoeuil,7817.343750000001,-7.046750560508445,99.37543463829451,398.7721827148271,-1.2885304687610226,369.0170708078308
six,5.671871294374355e-05,-3.0884413604212003e-06,-4.548238182413126e-05,0.01890547263681592,10.1994459833795,7.401662049861495,segoeuil,7777.500000000001,2.3111681852839108,-3.370096580559178,453.81055791803306,-3.0316458841697824,447.1238519961648
seven,3.27880995855529e-05,6.167814597990177e-05,-2.2007228399682076e-05,0.01085883514313919,9.173553719008265,3.322314049586777,segoeuil,7857.187500000001,-96.48358840456244,-49.612313525784586,301.5148854496771,-2.707528909279246,373.77952641715314
eight,-6.66699892296215e-05,-2.158266180713991e-05,-0.00020833539908252178,0.02708124373119358,8.743484224965707,8.024691358024691,segoeuil,7761.562500000001,-5.434853306498,-144.5968804046692,470.84963417733013,-1.9045696327699022,406.22788244182846
