label,eig_1,eig_2,eig_3,eig_4,eig_5,eig_6,eig_7,eig_8,eig_9,eig_10,eig_11,eig_12,eig_13,eig_14,eig_15,eig_16
three,15.193125551977552,-0.3706861263565068,0.17756057437896106,4.2429637450342303e-16,1.5096362906358792e-16,1.5096362906358792e-16,-2.770939389767146e-16,1.6882785987852745e-17,1.6882785987852745e-17,-4.287438455128906e-18,2.6534917829452654e-18,7.137722642010512e-19,-1.0161771031046385e-19,1.3363823550460978e-51,1.8055593228630336e-35,0.0
four,14.777270457421087,-1.0975760886291033,-1.0975760886291033,0.7777705870364091,-0.1799444335996273,-0.1799444335996273,6.380547526625518e-16,-1.8740441002110143e-16,-1.8740441002110143e-16,1.0425600849344388e-16,1.0425600849344388e-16,7.305295684673613e-17,0.0,6.842277657836021e-49,9.244463733058732e-33,0.0
five,15.433188451006515,-1.5645538102905607,0.5656826796420249,0.5656826796420249,2.270344367279221e-09,-2.270344742900958e-09,-2.4947928110452334e-16,-2.4947928110452334e-16,3.059803876539606e-17,1.1024848923150825e-16,1.6917993252245286e-16,4.984539854245745e-16,0.0,-2.0386341977425945e-47,0.0,0.0
six,15.01075016189337,-2.114057167138196,0.9999999999999946,0.8271551798041077,-0.7238481745592876,-1.0136818042628318e-09,3.926627666448511e-16,-4.3873499599556107e-16,-1.4407675962276485e-16,-1.4407675962276485e-16,-9.307164067075599e-17,1.01368225661658e-09,5.034678181087138e-35,0.0,0.0,0.0
seven,15.186761402788234,-0.9627068230362426,-0.9627068230362426,0.9463664456367827,0.6600842175032744,-0.8677984198558134,-1.5898379007438917e-16,-1.5898379007438917e-16,1.934598441850797e-16,1.1291653715783678e-16,6.422469768955381e-17,-1.105179653111222e-32,0.0,6.077163357286271e-64,0.0,0.0
eight,14.809478144149407,-1.9152467466828982,0.10576860253350044,-1.3290950851590363e-15,6.786690511364258e-16,-3.181058016689895e-16,1.881356937418802e-16,-7.218531989711036e-31,-7.218531989711036e-31,-1.676268940212512e-31,1.2492692596741646e-46,1.2492692596741646e-46,-1.5557541962823072e-78,1.1985091468012028e-94,0.0,0.0
nine,15.056143381683771,-0.9242020429376883,-0.9242020429376883,-0.10386964790419773,-0.10386964790419773,1.3680719125447935e-08,-1.3680716339240804e-08,-1.6073711161943103e-15,5.19027005503684e-16,5.19027005503684e-16,-4.608746022683097e-17,-4.608746022683097e-17,-7.596454196607839e-65,-1.3684555315672042e-48,0.0,0.0
comma,15.874007874011808,0.1259921259881881,5.399995759855618e-16,5.399995759855618e-16,-3.0035065238088543e-16,-4.1920721029706675e-33,2.3049295021137498e-31,-2.127007175050195e-62,1.4638121086793737e-48,-2.526500258272229e-66,-1.1621266323859357e-81,-2.187550504514547e-79,2.7197370792416996e-113,0.0,0.0,0.0
zero,15.61577310586391,-1.329717904455407e-16,0.38422689413609146,-4.333120601174502e-17,-4.333120601174502e-17,3.6661368744477395e-17,3.6661368744477395e-17,-3.134622571101247e-17,5.543333439997357e-19,5.543333439997357e-19,2.2471016086710842e-20,2.2471016086710842e-20,6.086852967100543e-36,0.0,1.3363823550460978e-51,0.0
one,15.615773105863914,-3.333975121430376e-16,0.3842268941360915,-1.2901332044386412e-16,2.40330153112494e-18,1.7606509079184115e-32,-1.5275031949385697e-31,-1.4780639691829427e-47,-5.17186324295659e-48,-1.5522753507873726e-63,-1.5522753507873726e-63,5.992545734006014e-94,-5.397605346934031e-79,0.0,0.0,0.0
two,15.456559220899546,-0.7769498415661145,-0.7769498415661145,0.09734046223269587,5.43331820410523e-16,-7.68098079446621e-18,-7.68098079446621e-18,-3.635660064788231e-16,-2.084838204961257e-16,1.9814973656885552e-17,-6.134766889018217e-17,-2.962241805898303e-17,0.0,5.551115123125783e-17,0.0,0.0
three,15.565808694198306,-0.8051734139626681,0.23936471976435367,3.269368934376738e-16,3.269368934376738e-16,-1.5442798266124193e-16,8.199645613275251e-18,-1.7904522142100152e-31,1.272265123920674e-30,-2.5094396572368467e-32,1.7254621000096174e-48,-4.525264359431528e-47,0.0,6.762890666286326e-64,0.0,0.0
four,15.937253933193768,0.06274606680622828,3.633842837188351e-16,-1.3675306494030239e-17,-1.3675306494030239e-17,2.595654008739385e-32,-1.1861366253439569e-30,2.4087666897274537e-48,0.0,0.0,0.0,-3.7982270983039195e-65,0.0,0.0,0.0,0.0
five,15.592717056597774,1.3941415405018154,-0.9934292985497888,-0.9934292985497888,3.1786515918630414e-16,-8.783795558915235e-17,-8.783795558915235e-17,-8.200398720670043e-17,-2.220313777841641e-17,-2.9218981267013766e-31,2.9454935086440657e-31,-1.083792281830202e-34,2.635549485807631e-82,2.6966547478169897e-66,0.0,0.0
six,15.40530351031429,-0.7026517551571465,-0.7026517551571465,-4.495655680765081e-09,4.4956556204535176e-09,-3.781542196679613e-16,5.780920767604494e-16,1.2129444237262897e-16,1.2129444237262897e-16,-1.2231456564796722e-16,2.8298253215752314e-17,2.8298253215752314e-17,0.0,0.0,0.0,0.0
seven,15.460835702678352,-0.4823135274268764,-0.20456111926240256,-0.20456111926240256,0.4306000632733346,-5.312662442634453e-16,1.8315945640980241e-16,1.8315945640980241e-16,-1.356275458402903e-16,2.0246317445929064e-17,7.464827607367413e-31,-6.060572680198695e-32,3.6432994443353977e-63,0.0,0.0,0.0
eight,15.330404194689702,-1.6919164403211172e-08,1.6919166217082147e-08,-0.16520209734484828,-0.16520209734484828,-0.9999999999999994,5.342344976768618e-16,5.342344976768618e-16,-2.0122866520943316e-16,-2.0122866520943316e-16,-2.1430818637349086e-17,6.715561673829239e-32,-2.3969984722620437e-64,0.0,0.0,0.0
nine,15.409435554260643,-0.7991777269021808,-0.7991777269021808,0.09445994977186317,0.09445994977186317,-1.3513106163539582e-08,1.3513106261297252e-08,-1.4942973287566763e-15,2.710564948721136e-16,8.319793441809244e-20,8.319793441809244e-20,1.8294277197567817e-17,7.596454196607839e-65,1.3684555315672042e-48,0.0,0.0
comma,0.0,16.000000000000004,8.758115402030107e-47,7.072312239862361e-31,-1.0644899600020377e-109,1.1179934434257375e-93,-1.035052700659762e-171,1.28542485155729e-155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zero,15.61577310586391,-1.329717904455407e-16,0.38422689413609146,-4.333120601174502e-17,-4.333120601174502e-17,3.6661368744477395e-17,3.6661368744477395e-17,-3.134622571101247e-17,5.543333439997357e-19,5.543333439997357e-19,2.2471016086710842e-20,2.2471016086710842e-20,6.086852967100543e-36,0.0,1.3363823550460978e-51,0.0
one,15.440762499713955,-0.7131883301885948,0.2724258304746308,1.0352777812400571e-17,1.0352777812400571e-17,-1.1070886886795778e-16,5.510778280428454e-17,-1.2309787556057726e-32,-2.8380777409550803e-31,-2.8380777409550803e-31,5.51764205041312e-47,-9.80108929451948e-48,-3.0904881415568877e-63,0.0,0.0,0.0
two,15.400807102948596,-1.2382662357954912,0.4187295664234505,0.4187295664234505,1.5587068792647769e-16,1.5587068792647769e-16,1.0992731835889091e-16,-2.5216197276639367e-16,-1.4402835243442437e-17,-1.4402835243442437e-17,-1.147253938739446e-16,-9.391216024332742e-17,-5.812324757765668e-17,1.6452870784488965e-32,6.842277657836021e-49,-7.596454196607839e-65
three,15.565808694198306,-0.8051734139626681,0.23936471976435367,3.269368934376738e-16,3.269368934376738e-16,-1.5442798266124193e-16,8.199645613275251e-18,-1.7904522142100152e-31,1.272265123920674e-30,-2.5094396572368467e-32,1.7254621000096174e-48,-4.525264359431528e-47,0.0,6.762890666286326e-64,0.0,0.0
four,15.460621966387073,-0.7303109831935359,-0.7303109831935359,-1.6131140327815616e-16,-1.6131140327815616e-16,2.7851547511267287e-16,8.335303840380009e-17,1.0536007319795803e-16,0.9999999999999998,5.551115123125783e-17,1.9360437236568917e-17,1.9360437236568917e-17,5.24308969378079e-24,0.0,0.0,0.0
five,15.592717056597774,1.3941415405018154,-0.9934292985497888,-0.9934292985497888,3.1786515918630414e-16,-8.783795558915235e-17,-8.783795558915235e-17,-8.200398720670043e-17,-2.220313777841641e-17,-2.9218981267013766e-31,2.9454935086440657e-31,-1.083792281830202e-34,2.635549485807631e-82,2.6966547478169897e-66,0.0,0.0
six,15.40530351031429,-0.7026517551571465,-0.7026517551571465,-4.495655680765081e-09,4.4956556204535176e-09,-3.781542196679613e-16,5.780920767604494e-16,1.2129444237262897e-16,1.2129444237262897e-16,-1.2231456564796722e-16,2.8298253215752314e-17,2.8298253215752314e-17,0.0,0.0,0.0,0.0
seven,15.464434125465036,-0.7322170627325224,-0.7322170627325224,2.288954719518655e-16,2.288954719518655e-16,-2.8186852845876164e-17,5.308455386924976e-17,0.9999999999999999,3.502533310948036e-16,3.502533310948036e-16,-1.3545334910062518e-16,1.5153505657829822e-17,-5.489220428619377e-49,0.0,0.0,0.0
eight,15.181096648700803,-1.0000000000000009,-0.8503700183354236,0.14828877815132285,0.14828877815132285,0.37269581333196145,-3.897072543274347e-16,-3.897072543274347e-16,1.648509245396918e-16,-1.5097706589700008e-16,9.524509285322724e-18,9.524509285322724e-18,-1.2835933638659266e-48,0.0,0.0,0.0
nine,15.285783165130152,-0.6428915825650798,-0.6428915825650798,-7.410240110959764e-16,-7.410240110959764e-16,-9.649408994061304e-09,9.649409497131112e-09,-3.794001200369323e-16,-3.794001200369323e-16,3.7862110715712295e-17,3.7862110715712295e-17,1.440884339950511e-16,-2.262349244894548e-48,1.5192908393215678e-64,0.0,0.0
comma,15.937253933193768,0.06274606680622828,2.1398021050668796e-16,2.1398021050668796e-16,-1.0286277114131219e-16,2.627434620609032e-46,-1.4497150957417532e-30,5.86807253811882e-48,-1.425503904745938e-63,-1.8004810259105315e-64,4.969171718453263e-83,1.2869317603200944e-80,-1.5877256765803084e-116,-1.4088407314736535e-132,0.0,0.0
zero,14.993991372905377,0.3052331653197001,0.3052331653197001,0.39554229645521966,1.4104637316374254e-16,1.4104637316374254e-16,-1.49933873053216e-16,-1.49933873053216e-16,-7.342488326008103e-17,-4.689465399780669e-30,1.3558362112131123e-31,8.092531214690095e-33,0.0,-6.077163357286271e-64,6.842277657836021e-48,0.0
one,14.928527051505109,0.2970082497008033,-0.22553530120590537,-5.801506006961466e-16,-2.68442275483614e-16,-1.1691759681928887e-16,-1.1691759681928887e-16,1.767075304890377e-16,1.845982384890525e-16,-4.9241037822106413e-17,-1.2493142000922563e-17,6.727860472935939e-17,3.3642434436000773e-17,6.395911005111437e-32,0.0,8.552847072295026e-50
two,14.94544964309654,-1.5183340821828837,0.5728844390863399,2.4858874371336274e-09,-2.485887704063815e-09,6.673983016524335e-16,6.673983016524335e-16,-1.9511434352541057e-16,1.2611781758392333e-16,-4.606231973997376e-17,-1.1992618131712106e-17,-1.1992618131712106e-17,0.0,2.7755575615628914e-17,0.0,0.0
three,15.016557326534581,-0.26452272065147286,-0.26452272065147286,0.51248811476836,-3.533606622210649e-16,1.7736556522326474e-16,1.7736556522326474e-16,-1.4484435931248862e-16,-5.754466529096868e-17,-9.447369045348685e-31,-2.929009950938268e-31,1.8692204802094564e-32,1.2464647861446031e-46,-5.397605346934028e-79,5.469447021557644e-63,0.0
four,14.931204331767713,-0.8166092405701584,-0.8166092405701584,-0.2979858506273871,1.0000000000000002,7.813096864673571e-16,-1.8023664034817476e-16,-1.8023664034817476e-16,-4.556814177841896e-17,-4.556814177841896e-17,-2.967637585257122e-17,3.5688389354319106e-17,-3.5344657008119335e-33,0.0,0.0,0.0
five,15.261181439944906,-1.3250484072388868,0.5319334836469934,0.5319334836469934,-2.545896828342976e-16,-2.545896828342976e-16,1.6849445892563814e-16,-1.243609720687663e-16,-1.5640243968500748e-17,1.3055211279435835e-17,-5.421510952065024e-31,-1.2123694698684593e-30,-2.9826408279928378e-49,1.8991135491519597e-65,0.0,0.0
six,15.01075016189337,-2.114057167138196,0.9999999999999946,0.8271551798041077,-0.7238481745592876,-1.0136818042628318e-09,3.926627666448511e-16,-4.3873499599556107e-16,-1.4407675962276485e-16,-1.4407675962276485e-16,-9.307164067075599e-17,1.01368225661658e-09,5.034678181087138e-35,0.0,0.0,0.0
seven,15.182169704019023,-0.972432038955139,-0.972432038955139,1.043793554069904,0.5878284225714556,-0.8689276027501146,-2.620226741932202e-16,2.992933463296211e-17,2.992933463296211e-17,-8.831649717359933e-17,-5.340836522785181e-17,1.5653364471802078e-31,-9.587993889048175e-64,0.0,0.0,0.0
eight,14.918873485045038,-1.848021271894669,0.5046269194236654,0.5046269194236654,-0.04005302599884498,-0.04005302599884498,6.352240074135193e-16,-1.3666043146543052e-16,-1.3666043146543052e-16,2.216531170724882e-16,-6.480070465853102e-17,2.9795674655486947e-17,0.0,0.0,0.0,0.0
nine,15.056143381683771,-0.9242020429376883,-0.9242020429376883,-0.10386964790419773,-0.10386964790419773,1.3680719125447935e-08,-1.3680716339240804e-08,-1.6073711161943103e-15,5.19027005503684e-16,5.19027005503684e-16,-4.608746022683097e-17,-4.608746022683097e-17,-7.596454196607839e-65,-1.3684555315672042e-48,0.0,0.0
comma,15.874007874011808,0.1259921259881881,5.399995759855618e-16,5.399995759855618e-16,-3.0035065238088543e-16,-4.1920721029706675e-33,2.3049295021137498e-31,-2.127007175050195e-62,1.4638121086793737e-48,-2.526500258272229e-66,-1.1621266323859357e-81,-2.187550504514547e-79,2.7197370792416996e-113,0.0,0.0,0.0
zero,15.515609770940696,-0.515609770940699,3.890196974725102e-09,-3.8901967887092835e-09,-5.737562532721025e-16,3.232402824902624e-16,3.232402824902624e-16,4.4310324422783286e-17,4.4310324422783286e-17,-5.231404952361969e-17,1.6229755459668365e-18,1.0567152890554901e-19,-5.039902842986744e-36,5.498161259620215e-52,0.0,0.0
one,15.681145747868602,1.6348422303622157e-16,0.3188542521313919,8.277260870875863e-17,8.277260870875863e-17,-1.0985185927331092e-31,1.0478695187033047e-31,-1.9995392676646313e-47,-1.9995392676646313e-47,1.952234844378665e-63,-1.1781458257733864e-63,-8.988818601009021e-94,5.893108636004946e-79,0.0,0.0,0.0
two,15.681145747868612,0.3188542521313917,1.4849721797382541e-16,1.4849721797382541e-16,-3.8653529074750285e-17,-3.8653529074750285e-17,-8.542341113230033e-17,2.283489730349139e-17,-4.587137704860064e-18,-4.587137704860064e-18,-8.6736173798838525e-19,7.222237291452104e-34,4.144528655105617e-50,1.1932665168420939e-63,0.0,0.0
three,15.68943913966951,0.15528043016525012,0.15528043016525012,-2.5196981710262882e-17,-2.5196981710262882e-17,9.379891843218457e-20,9.379891843218457e-20,5.35520729147009e-16,5.35520729147009e-16,1.0576154120050496e-15,-8.266939763267683e-16,-8.266939763267683e-16,-1.282927060844254e-49,-4.81482486096809e-34,0.0,0.0
four,15.619975104197783,0.19001244790109717,0.19001244790109717,-6.175771330885403e-17,-6.175771330885403e-17,-4.7572772494842164e-17,-4.7572772494842164e-17,-1.716324985077955e-31,-3.304743686574209e-31,5.7710536347030616e-33,7.311127468804369e-47,2.91703841149741e-62,-1.890898384642018e-94,0.0,0.0,0.0
five,15.693579204846223,0.15321039757689134,0.15321039757689134,9.44887713487874e-17,9.44887713487874e-17,2.5930742687640874e-16,2.5930742687640874e-16,-3.5793927020113684e-16,-1.4805500912848562e-16,-1.0137987355607797e-17,-1.0137987355607797e-17,0.0,0.0,0.0,0.0,0.0
six,15.53379527699364,-1.149715737988384,0.615920460994747,6.584355629576716e-09,-6.5843556570527144e-09,-7.662898414750158e-17,7.955894299829258e-17,-5.56594032826909e-18,-5.56594032826909e-18,7.470981547767416e-09,-7.470981335589143e-09,-3.4211388289180116e-48,2.661202893896645e-80,1.8726705418768793e-96,0.0,0.0
seven,15.937253933193768,0.06274606680622828,3.5720709122629874e-16,-8.201465468293341e-18,-8.201465468293341e-18,-1.4791371014827527e-30,2.900380955436437e-32,-3.5276442438835515e-47,-1.819151745801466e-46,9.525315625222343e-63,-1.9044605655324884e-86,7.808391244951932e-77,4.5521722759693944e-129,3.2033329522929615e-145,0.0,0.0
eight,15.68529465813947,0.15735267093026178,0.15735267093026178,-3.4884036747000705e-09,3.4884037126676466e-09,1.1554218966315687e-15,-5.864911479746295e-16,3.542713384691143e-17,3.542713384691143e-17,2.1994101602109824e-17,2.1994101602109824e-17,8.552847072295026e-49,8.433758354584419e-81,0.0,0.0,0.0
nine,15.631798577660302,-0.8616875378705803,0.11494448010513764,0.11494448010513764,-1.0000000000000004,2.5613534385978844e-15,-6.169709150190348e-17,-6.169709150190348e-17,-2.0109537026134427e-16,-2.573378252821323e-16,-6.635400078883928e-34,0.0,0.0,0.0,0.0,0.0
comma,0.0,16.000000000000004,8.758115402030107e-47,7.072312239862361e-31,-1.0644899600020377e-109,1.1179934434257375e-93,-1.035052700659762e-171,1.28542485155729e-155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zero,15.242281428183079,0.166662145520664,0.166662145520664,0.42439428077559815,2.0629638554450999e-16,2.0629638554450999e-16,-9.521338168518123e-17,6.37147985579516e-17,2.1436577116165425e-17,2.1436577116165425e-17,-6.617067127669339e-18,-6.617067127669339e-18,6.814007160822569e-18,4.114264904953821e-34,0.0,0.0
one,15.624172530772562,0.18791373461371802,0.18791373461371802,2.8814857661590427e-16,4.7850536592349035e-17,4.7850536592349035e-17,-1.172853064936805e-16,2.541070960383185e-17,2.541070960383185e-17,1.1324257456819947e-17,1.1346445326828306e-18,-1.0842021724855032e-19,3.009265538105056e-35,2.967364920549937e-67,4.0091470651382935e-51,0.0
two,15.681145747868618,0.31885425213139185,2.4524164847480826e-16,2.4524164847480826e-16,-7.146105559165813e-17,-7.146105559165813e-17,5.679710468888839e-17,-2.9760010983315e-17,2.6276303765308776e-18,-6.208497128699616e-18,-1.577559375610954e-17,0.0,-4.2370458776519175e-33,0.0,0.0,0.0
three,15.566287838520516,-0.021642070024030274,-0.021642070024030274,0.4769963015275326,3.3681323149590787e-17,3.3681323149590787e-17,-3.331742431702723e-16,1.9092251379555884e-17,1.9092251379555884e-17,1.4868929963918307e-16,-6.365235929798833e-17,5.0970679043443034e-18,3.4211388289180104e-49,6.162975822039155e-33,0.0,0.0
four,15.335366220650716,-1.6512839965840485,0.31591777593333964,-1.0000000000000013,1.0000000000000004,2.876554471309564e-16,4.773312850330228e-16,3.590299813795134e-17,3.590299813795134e-17,-6.00063707185236e-17,6.428585375488842e-17,9.298165273591566e-18,0.0,7.703719777548943e-34,0.0,0.0
five,15.537353174704968,-1.28988386207944,0.6822015414812581,0.6822015414812581,0.38812760441198135,-3.5059739324236494e-16,1.7254984978354866e-16,-1.1945698005004418e-16,9.216815200674417e-18,9.216815200674417e-18,9.87912729446501e-19,-1.4375290373496445e-31,0.0,-9.723461371658034e-63,0.0,0.0
six,15.475199356158345,-1.0758411925336413,0.6006418363753011,1.0822282983530735e-11,1.0822282983530735e-11,-6.724893764123343e-10,6.508601601245537e-10,-1.5870655980937307e-14,-6.154085942160704e-16,5.981421787443683e-17,5.981421787443683e-17,-3.770471835387537e-17,-1.1878016171489629e-33,8.552847072295026e-50,0.0,0.0
seven,15.479892228830881,-0.699312635557509,-0.699312635557509,-0.08126695771586086,0.9999999999999997,5.469347883906943e-16,-5.674513920726769e-16,-5.674513920726769e-16,-8.927341009492704e-17,-8.927341009492704e-17,-1.468381901515643e-16,2.022052070345133e-19,-1.3440813850226239e-33,0.0,0.0,0.0
eight,15.235894613188613,-0.9244852203777313,-0.9244852203777313,0.6130758275668579,1.834433993809192e-16,1.834433993809192e-16,-3.444374249894835e-16,-2.5158145465877074e-16,-3.7385698062590724e-17,-3.7385698062590724e-17,2.1868256243277587e-31,3.8543283707577735e-31,0.0,9.723461371658034e-63,0.0,0.0
nine,15.185352771872454,-1.1853527718724508,2.5799652933912875e-09,2.5799652933912875e-09,-2.5799655997340416e-09,-2.5799655997340416e-09,4.186635868582508e-09,-4.186634751452246e-09,1.3423401932382024e-15,-1.0274950127316598e-15,4.4604886206893277e-17,4.4604886206893277e-17,8.199533458682295e-48,-6.077163357286271e-64,0.0,0.0
comma,15.874007874011815,0.12599212598818924,-8.778560990691415e-09,8.77856106816716e-09,-7.759213586880389e-17,-7.759213586880389e-17,1.0036512570674165e-16,-1.019348059853384e-16,-5.551814284848953e-35,4.5038186277526424e-32,4.5038186277526424e-32,-5.1955591894534456e-48,-1.596819859369801e-49,-2.3408381773460992e-97,-3.162659382969157e-81,0.0
zero,15.262087348130008,-0.26208734813001217,-1.1593084526096703e-16,-1.1593084526096703e-16,-0.9999999999999998,2.2511831328396144e-16,2.2511831328396144e-16,2.496877888507335e-16,1.58792695022476e-17,1.58792695022476e-17,3.463235356165463e-17,-3.875915356963143e-17,-9.199969675849969e-19,-1.0811152284731026e-32,0.0,0.0
one,15.19312555197754,-0.37068612635650694,0.17756057437896092,3.2353598628761024e-16,-2.9746107281939456e-16,-5.4442701426654815e-17,-5.4442701426654815e-17,-6.034672707358648e-17,3.1331196757861405e-17,-1.736441787918931e-17,-1.736441787918931e-17,9.242191111576479e-18,-1.6856781148565512e-19,0.0,4.81482486096809e-34,0.0
two,15.440762499713983,-0.7131883301885955,0.27242583047463126,1.7232944828123983e-18,1.7232944828123983e-18,-1.3967546784178244e-17,-1.3967546784178244e-17,1.0703748197778903e-16,3.4300252502430943e-16,4.2799697768693534e-16,6.12333083439381e-10,-6.123335641529683e-10,1.2029579407182954e-46,7.703719777547132e-34,0.0,0.0
three,15.635480495910285,-0.7238387161055919,0.08835822019532087,-6.748276739103052e-16,5.580931214922462e-16,-8.858967028796976e-17,-8.858967028796976e-17,-1.8769286585175469e-31,2.9826627671243283e-31,2.1960962071968258e-32,-7.12091715662006e-47,-7.245619778026817e-48,4.3180842775472223e-78,7.778769097326427e-62,0.0,0.0
four,15.335366220650716,-1.6512839965840485,0.31591777593333964,-1.0000000000000013,1.0000000000000004,2.876554471309564e-16,4.773312850330228e-16,3.590299813795134e-17,3.590299813795134e-17,-6.00063707185236e-17,6.428585375488842e-17,9.298165273591566e-18,0.0,7.703719777548943e-34,0.0,0.0
five,15.478766657272399,-1.0445319670783784,-1.0445319670783784,0.6102972768843666,-1.6079011314757364e-09,1.607904136062944e-09,-2.8320981285393206e-15,-1.4518043609584414e-17,-1.4518043609584414e-17,1.43668360218837e-16,-6.435266549837114e-17,-6.722811367922046e-18,1.9836047248941167e-32,0.0,0.0,0.0
six,15.412089402174882,-1.037486647851016,0.6253972456761253,8.822835268905163e-17,8.822835268905163e-17,-4.1025260320634377e-16,4.922940714874887e-16,3.122081369045527e-16,2.382951126702826e-16,2.382951126702826e-16,-9.066069328754213e-17,-1.0179980660156559e-18,6.955098175641205e-35,-5.345529420184391e-51,0.0,0.0
seven,15.635480495910256,-0.7238387161055927,0.08835822019532082,0.9999999999999999,-0.9999999999999998,-1.6907278758435972e-16,-1.6907278758435972e-16,5.306198700571591e-17,5.306198700571591e-17,0.9999999999999998,-1.8622756087983303e-16,-2.762076880875303e-18,0.0,0.0,0.0,0.0
eight,15.33380193786439,-0.7206134597047295,-0.7206134597047295,0.10742498154507225,1.0000000000000004,8.582793246236344e-09,-8.582793746989143e-09,6.050063639392649e-16,6.050063639392649e-16,2.2245732531789845e-17,2.2245732531789845e-17,9.666370433341841e-17,0.0,0.0,0.0,0.0
nine,15.257587459702327,0.3800205988059581,-0.31880402925413936,-0.31880402925413936,4.666942887737872e-16,4.666942887737872e-16,1.4431730429109985e-16,1.4431730429109985e-16,-4.234382223529302e-18,-4.234382223529302e-18,2.635056010799296e-16,2.635056010799296e-16,0.0,6.451424196372623e-50,0.0,0.0
comma,15.937253933193768,0.06274606680622828,2.1398021050668796e-16,2.1398021050668796e-16,-1.0286277114131219e-16,2.627434620609032e-46,-1.4497150957417532e-30,5.86807253811882e-48,-1.425503904745938e-63,-1.8004810259105315e-64,4.969171718453263e-83,1.2869317603200944e-80,-1.5877256765803084e-116,-1.4088407314736535e-132,0.0,0.0
zero,15.581718738763172,-0.4337628342841027,-0.14795590447907656,-0.9999999999999992,-4.89813850659247e-16,7.286793735973984e-17,7.286793735973984e-17,2.0217974601249702e-16,-1.3876292998413312e-16,-5.1676658713313315e-17,1.2241423861910493e-17,1.2241423861910493e-17,0.0,3.851859888774472e-34,5.204170427930421e-18,0.0
one,15.681145747868602,1.6348422303622157e-16,0.3188542521313919,1.4937677273257598e-16,-3.9859491960253925e-17,3.7022520694555374e-17,3.7022520694555374e-17,1.3053441795311814e-17,4.416471879471216e-18,4.416471879471216e-18,8.1158006570266115e-19,1.895105515518473e-33,1.7105694144590052e-49,0.0,0.0,0.0
two,15.749819490538384,-0.9502667567247277,0.20044726618635778,6.630390287129997e-17,6.630390287129997e-17,-1.0501534559317522e-16,7.798044660800762e-17,-2.7477145723448566e-17,-2.7477145723448566e-17,-2.0774996705018532e-17,5.311526060040602e-18,5.311526060040602e-18,7.596454196607839e-65,1.3684555315672036e-48,0.0,0.0
three,15.574216863443365,-0.07198302234445261,-0.07198302234445261,0.5697491812455491,-4.42351833870539e-16,3.5985461789132547e-16,-1.4952775502704626e-16,-1.1758224044623033e-16,-1.1758224044623033e-16,4.069381478228105e-32,-8.185761264259348e-32,4.0618098442928294e-33,0.0,-5.4723376056092977e-48,0.0,0.0
four,15.631546815277439,-0.7929099037517368,0.16136308847429182,-8.10724155262524e-17,-8.10724155262524e-17,1.0000000000000002,-1.232595164407831e-30,2.0192843751182334e-16,-3.138710348158297e-17,-3.138710348158297e-17,3.848781182532762e-48,4.677663803273772e-34,-1.3306014469483228e-80,0.0,0.0,0.0
five,15.588722385173176,0.6537824451597691,0.6537824451597691,-1.048410431913441,-0.6212967245170657,0.7734198809377965,-4.270035539305053e-17,-4.270035539305053e-17,1.1751566235480332e-16,1.1751566235480332e-16,-1.2163657944059554e-17,-1.2163657944059554e-17,0.0,0.0,0.0,0.0
six,15.577985902192196,-0.7955486770981973,-0.06941174597371741,-0.06941174597371741,0.35638626685343117,-3.207177490853815e-16,-3.207177490853815e-16,1.0243768489925143e-16,1.0243768489925143e-16,7.374502742602634e-17,-7.951518511123585e-17,-1.184708389677508e-30,0.0,-3.8893845486632136e-62,0.0,0.0
seven,0.0,16.000000000000004,8.758115402030107e-47,7.072312239862361e-31,-1.0644899600020377e-109,1.1179934434257375e-93,-1.035052700659762e-171,1.28542485155729e-155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eight,15.573771700925752,-0.6696573391168664,0.09588563819112027,-2.766385648250747e-16,9.275261722312649e-17,0.9999999999999992,1.7780560098468668e-16,1.7780560098468668e-16,-3.496177468431614e-17,-3.496177468431614e-17,-6.977879986663481e-31,1.167718722542869e-31,8.213913900088498e-63,-5.397605346934028e-79,0.0,0.0
nine,15.511068413332474,0.4145998789652299,-0.46283414614885665,-0.46283414614885665,-1.0000000000000007,1.7169743072214477e-08,-1.7169743523632514e-08,1.2411523111179542e-16,1.2411523111179542e-16,-3.659492519644901e-17,-3.659492519644901e-17,-1.0747437980690026e-32,0.0,4.7257793710474895e-64,0.0,0.0
comma,15.937253933193768,0.06274606680622828,2.1398021050668796e-16,2.1398021050668796e-16,-1.0286277114131219e-16,2.627434620609032e-46,-1.4497150957417532e-30,5.86807253811882e-48,-1.425503904745938e-63,-1.8004810259105315e-64,4.969171718453263e-83,1.2869317603200944e-80,-1.5877256765803084e-116,-1.4088407314736535e-132,0.0,0.0
zero,15.61577310586391,-1.329717904455407e-16,0.38422689413609146,-4.333120601174502e-17,-4.333120601174502e-17,3.6661368744477395e-17,3.6661368744477395e-17,-3.134622571101247e-17,5.543333439997357e-19,5.543333439997357e-19,2.2471016086710842e-20,2.2471016086710842e-20,6.086852967100543e-36,0.0,1.3363823550460978e-51,0.0
